Game_id,Date,HomeTeam,HomeRank,HomeRecord,AwayTeam,AwayRank,AwayRecord
400588437,2015-01-31,Seton Hall,NR,"(15-6, 5-4 Big East)",Xavier,NR,"(14-8, 5-5 Big East)"
400588439,2015-01-31,DePaul,NR,"(11-12, 5-5 Big East)",Villanova,7,"(19-2, 6-2 Big East)"
400588440,2015-01-31,Creighton,NR,"(10-13, 1-9 Big East)",Georgetown,21,"(15-6, 7-3 Big East)"
400588438,2015-01-31,Marquette,NR,"(10-11, 2-7 Big East)",Butler,25,"(16-6, 6-3 Big East)"
400588441,2015-02-03,Butler,22,"(17-6, 7-3 Big East)",St John's,NR,"(14-8, 3-6 Big East)"
400588442,2015-02-03,DePaul,NR,"(12-12, 6-5 Big East)",Seton Hall,NR,"(15-7, 5-5 Big East)"
400588443,2015-02-04,Villanova,7,"(20-2, 7-2 Big East)",Marquette,NR,"(10-12, 2-8 Big East)"
400588445,2015-02-04,Georgetown,24,"(15-7, 7-4 Big East)",Providence,NR,"(17-6, 7-3 Big East)"
400588444,2015-02-04,Xavier,NR,"(14-9, 5-6 Big East)",Creighton,NR,"(11-13, 2-9 Big East)"
400588446,2015-02-07,St John's,NR,"(15-8, 4-6 Big East)",Creighton,NR,"(11-14, 2-10 Big East)"
400588447,2015-02-07,Seton Hall,NR,"(15-8, 5-6 Big East)",Marquette,NR,"(11-12, 3-8 Big East)"
400588448,2015-02-07,Xavier,NR,"(15-9, 6-6 Big East)",Providence,NR,"(17-7, 7-4 Big East)"
400588449,2015-02-07,Villanova,7,"(21-2, 8-2 Big East)",Georgetown,24,"(15-8, 7-5 Big East)"
400588450,2015-02-07,Butler,22,"(18-6, 8-3 Big East)",DePaul,NR,"(12-13, 6-6 Big East)"
400588451,2015-02-10,Seton Hall,NR,"(15-9, 5-7 Big East)",Georgetown,NR,"(16-8, 8-5 Big East)"
400588452,2015-02-10,Marquette,NR,"(11-13, 3-9 Big East)",Xavier,NR,"(16-9, 7-6 Big East)"
400588453,2015-02-11,Providence,NR,"(17-8, 7-5 Big East)",Villanova,6,"(22-2, 9-2 Big East)"
400588454,2015-02-11,St John's,NR,"(16-8, 5-6 Big East)",DePaul,NR,"(12-14, 6-7 Big East)"
400588456,2015-02-14,Xavier,NR,"(16-10, 7-7 Big East)",St John's,NR,"(17-8, 6-6 Big East)"
400588455,2015-02-14,Creighton,NR,"(12-14, 3-10 Big East)",Marquette,NR,"(11-14, 3-10 Big East)"
400588457,2015-02-14,Providence,NR,"(18-8, 8-5 Big East)",Seton Hall,NR,"(15-10, 5-8 Big East)"
400588458,2015-02-14,Butler,18,"(18-7, 8-4 Big East)",Villanova,6,"(23-2, 10-2 Big East)"
400588459,2015-02-16,Villanova,6,"(24-2, 11-2 Big East)",Seton Hall,NR,"(15-11, 5-9 Big East)"
400588460,2015-02-16,Creighton,NR,"(12-15, 3-11 Big East)",Butler,19,"(19-7, 9-4 Big East)"
400588461,2015-02-17,Georgetown,NR,"(17-8, 9-5 Big East)",St John's,NR,"(17-9, 6-7 Big East)"
400586834,2015-02-18,Cincinnati,NR,"(17-9, 8-5 American)",Xavier,NR,"(17-10, 7-7 Big East)"
400588462,2015-02-18,DePaul,NR,"(12-15, 6-8 Big East)",Providence,NR,"(19-8, 9-5 Big East)"
400588465,2015-02-21,St John's,NR,"(18-9, 7-7 Big East)",Seton Hall,NR,"(15-12, 5-10 Big East)"
400588463,2015-02-21,Xavier,NR,"(18-10, 8-7 Big East)",Butler,19,"(19-8, 9-5 Big East)"
400588464,2015-02-21,Marquette,NR,"(11-15, 3-11 Big East)",Villanova,6,"(25-2, 12-2 Big East)"
400588466,2015-02-21,Georgetown,NR,"(18-8, 10-5 Big East)",DePaul,NR,"(12-16, 6-9 Big East)"
400588468,2015-02-24,Villanova,6,"(26-2, 13-2 Big East)",Providence,25,"(19-9, 9-6 Big East)"
400588469,2015-02-24,DePaul,NR,"(12-17, 6-10 Big East)",Creighton,NR,"(13-15, 4-11 Big East)"
400588470,2015-02-25,Butler,23,"(20-8, 10-5 Big East)",Marquette,NR,"(11-16, 3-12 Big East)"
400588471,2015-02-28,St John's,NR,"(20-9, 9-7 Big East)",Georgetown,NR,"(18-9, 10-6 Big East)"
400588473,2015-02-28,Xavier,NR,"(18-12, 8-9 Big East)",Villanova,6,"(27-2, 14-2 Big East)"
400588472,2015-02-28,DePaul,NR,"(12-18, 6-11 Big East)",Butler,23,"(21-8, 11-5 Big East)"
400588474,2015-02-28,Seton Hall,NR,"(16-12, 6-10 Big East)",Creighton,NR,"(13-16, 4-12 Big East)"
400588475,2015-03-01,Providence,25,"(20-9, 10-6 Big East)",Marquette,NR,"(11-17, 3-13 Big East)"
400588476,2015-03-03,Butler,21,"(21-9, 11-6 Big East)",Georgetown,NR,"(19-9, 11-6 Big East)"
400588477,2015-03-03,Creighton,NR,"(13-17, 4-13 Big East)",Villanova,4,"(28-2, 15-2 Big East)"
400588478,2015-03-04,Seton Hall,NR,"(16-13, 6-11 Big East)",Providence,24,"(21-9, 11-6 Big East)"
400588479,2015-03-04,Marquette,NR,"(11-18, 3-14 Big East)",St John's,NR,"(21-9, 10-7 Big East)"
400588480,2015-03-07,Providence,24,"(21-10, 11-7 Big East)",Butler,21,"(22-9, 12-6 Big East)"
400588482,2015-03-07,Villanova,4,"(29-2, 16-2 Big East)",St John's,NR,"(21-10, 10-8 Big East)"
400588483,2015-03-07,Marquette,NR,"(12-18, 4-14 Big East)",DePaul,NR,"(12-19, 6-12 Big East)"
