Game_id,Date,HomeTeam,HomeRank,AwayTeam,AwayRank,Wins_Home,Losses_Home,Win Percent,Wins_Visitor,Losses_Visitor,Visitor Win Percentage
400589141,2014-12-22,Tennessee,NR,Mercer,NR,6,4,[0.6],6,6,[0.5]
400591306,2014-12-22,Vanderbilt,NR,Penn,NR,8,3,[0.7272727272727273],3,6,[0.3333333333333333]
400596347,2014-12-22,Ole Miss,NR,SE Missouri St,NR,8,3,[0.7272727272727273],5,7,[0.4166666666666667]
400596107,2014-12-22,Arkansas,NR,Milwaukee,NR,9,2,[0.8181818181818182],5,8,[0.38461538461538464]
400597306,2014-12-22,LSU,NR,Charleston,NR,9,2,[0.8181818181818182],5,7,[0.4166666666666667]
400588702,2014-12-23,Miss St,NR,Jacksonville,NR,6,5,[0.5454545454545454],4,10,[0.2857142857142857]
400597307,2014-12-23,Auburn,NR,Texas Southern,NR,6,5,[0.5454545454545454],2,9,[0.18181818181818182]
400589142,2014-12-27,Georgia,NR,Mercer,NR,7,3,[0.7],6,7,[0.46153846153846156]
400596349,2014-12-27,Tennessee,NR,Tennessee St,NR,7,4,[0.6363636363636364],2,11,[0.15384615384615385]
400595615,2014-12-28,Arkansas,NR,Northwestern St,NR,10,2,[0.8333333333333334],4,6,[0.4]
400593235,2014-12-28,Alabama,NR,UCLA,NR,9,3,[0.75],8,5,[0.6153846153846154]
400591420,2014-12-29,LSU,NR,Southern Miss,NR,10,2,[0.8333333333333334],5,6,[0.45454545454545453]
400591418,2014-12-29,Auburn,NR,Mid Tennessee,NR,7,5,[0.5833333333333334],7,6,[0.5384615384615384]
400591152,2014-12-30,Dayton,NR,Ole Miss,NR,10,2,[0.8333333333333334],8,4,[0.6666666666666666]
400595622,2014-12-30,Miss St,NR,McNeese State,NR,6,6,[0.5],6,5,[0.5454545454545454]
400597309,2014-12-30,Texas A&M;,NR,Mercer,NR,8,3,[0.7272727272727273],6,8,[0.42857142857142855]
400585772,2014-12-30,Missouri,NR,Oklahoma State,NR,5,7,[0.4166666666666667],10,2,[0.8333333333333334]
400589149,2014-12-31,Tennessee,NR,East Tenn St,NR,8,4,[0.6666666666666666],6,4,[0.6]
400591153,2014-12-31,Saint Louis,NR,Vanderbilt,NR,8,5,[0.6153846153846154],9,3,[0.75]
400585774,2014-12-31,Kansas State,NR,Georgia,NR,7,6,[0.5384615384615384],8,3,[0.7272727272727273]
400588716,2015-01-02,Alabama,NR,North Florida,NR,10,3,[0.7692307692307693],7,9,[0.4375]
400597312,2015-01-03,Auburn,NR,North Alabama,NR,8,5,[0.6153846153846154], ,,[0.0]
400586767,2015-01-03,Florida,NR,UConn,NR,7,6,[0.5384615384615384],7,5,[0.5833333333333334]
400591329,2015-01-03,Vanderbilt,NR,Yale,NR,10,3,[0.7692307692307693],10,5,[0.6666666666666666]
400596364,2015-01-03,Ole Miss,NR,Austin Peay,NR,9,4,[0.6923076923076923],5,9,[0.35714285714285715]
400597313,2015-01-03,Georgia,NR,Norfolk State,NR,9,3,[0.75],9,7,[0.5625]
400597314,2015-01-03,Arkansas,NR,Utah Valley,NR,11,2,[0.8461538461538461],5,9,[0.35714285714285715]
400588717,2015-01-03,Missouri,NR,Lipscomb,NR,6,7,[0.46153846153846156],5,9,[0.35714285714285715]
400596489,2015-01-03,Texas A&M;,NR,Hartford,NR,9,3,[0.75],7,7,[0.5]
400585780,2015-01-03,Iowa State,9,South Carolina,NR,10,2,[0.8333333333333334],9,3,[0.75]
400597315,2015-01-03,LSU,NR,Savannah State,NR,11,2,[0.8461538461538461],3,10,[0.23076923076923078]
400597317,2015-01-06,Kentucky,1,Ole Miss,NR,14,0,[1.0],9,5,[0.6428571428571429]
400597316,2015-01-06,Georgia,NR,Arkansas,23,9,4,[0.6923076923076923],12,2,[0.8571428571428571]
400596111,2015-01-06,Vanderbilt,NR,Auburn,NR,11,3,[0.7857142857142857],8,6,[0.5714285714285714]
400597318,2015-01-06,Alabama,NR,Texas A&M;,NR,11,3,[0.7857142857142857],9,4,[0.6923076923076923]
400597319,2015-01-07,South Carolina,NR,Florida,NR,9,4,[0.6923076923076923],8,6,[0.5714285714285714]
400597320,2015-01-07,Miss St,NR,Tennessee,NR,7,7,[0.5],9,4,[0.6923076923076923]
400597321,2015-01-08,Missouri,NR,LSU,NR,7,7,[0.5],11,3,[0.7857142857142857]
400597322,2015-01-10,Texas A&M;,NR,Kentucky,1,9,5,[0.6428571428571429],15,0,[1.0]
400597323,2015-01-10,Tennessee,NR,Alabama,NR,9,5,[0.6428571428571429],12,3,[0.8]
400597324,2015-01-10,Arkansas,23,Vanderbilt,NR,13,2,[0.8666666666666667],11,4,[0.7333333333333333]
400597325,2015-01-10,Ole Miss,NR,South Carolina,NR,10,5,[0.6666666666666666],9,5,[0.6428571428571429]
400597326,2015-01-10,Auburn,NR,Missouri,NR,9,6,[0.6],7,8,[0.4666666666666667]
400597327,2015-01-10,Florida,NR,Miss St,NR,9,6,[0.6],7,8,[0.4666666666666667]
400596116,2015-01-10,LSU,NR,Georgia,NR,12,3,[0.8],9,5,[0.6428571428571429]
400596117,2015-01-13,Tennessee,NR,Arkansas,19,10,5,[0.6666666666666666],13,3,[0.8125]
400597328,2015-01-13,South Carolina,NR,Alabama,NR,10,5,[0.6666666666666666],12,4,[0.75]
400597330,2015-01-13,Texas A&M;,NR,Miss St,NR,10,5,[0.6666666666666666],7,9,[0.4375]
400597331,2015-01-14,Ole Miss,NR,LSU,NR,10,6,[0.625],13,3,[0.8125]
400597332,2015-01-14,Vanderbilt,NR,Georgia,NR,11,5,[0.6875],10,5,[0.6666666666666666]
400597333,2015-01-15,Florida,NR,Auburn,NR,10,6,[0.625],9,7,[0.5625]
400597334,2015-01-17,LSU,NR,Texas A&M;,NR,13,4,[0.7647058823529411],11,5,[0.6875]
400597335,2015-01-17,Georgia,NR,Florida,NR,11,5,[0.6875],10,7,[0.5882352941176471]
400597336,2015-01-17,Alabama,NR,Kentucky,1,12,5,[0.7058823529411765],17,0,[1.0]
400597337,2015-01-17,Miss St,NR,Vanderbilt,NR,8,9,[0.47058823529411764],11,6,[0.6470588235294118]
400597338,2015-01-17,Missouri,NR,Tennessee,NR,7,10,[0.4117647058823529],11,5,[0.6875]
400597339,2015-01-17,Auburn,NR,South Carolina,NR,10,7,[0.5882352941176471],10,6,[0.625]
400596126,2015-01-17,Arkansas,19,Ole Miss,NR,13,4,[0.7647058823529411],11,6,[0.6470588235294118]
400597340,2015-01-20,Florida,NR,LSU,NR,10,8,[0.5555555555555556],14,4,[0.7777777777777778]
400597341,2015-01-20,Georgia,NR,Ole Miss,NR,12,5,[0.7058823529411765],11,7,[0.6111111111111112]
400597343,2015-01-20,Kentucky,1,Vanderbilt,NR,18,0,[1.0],11,7,[0.6111111111111112]
400597342,2015-01-20,South Carolina,NR,Tennessee,NR,10,7,[0.5882352941176471],12,5,[0.7058823529411765]
400597344,2015-01-21,Texas A&M;,NR,Missouri,NR,12,5,[0.7058823529411765],7,11,[0.3888888888888889]
400597345,2015-01-21,Auburn,NR,Miss St,NR,10,8,[0.5555555555555556],9,9,[0.5]
400597346,2015-01-22,Arkansas,NR,Alabama,NR,14,4,[0.7777777777777778],12,6,[0.6666666666666666]
400597347,2015-01-24,South Carolina,NR,Kentucky,1,10,8,[0.5555555555555556],19,0,[1.0]
400597348,2015-01-24,Tennessee,NR,Texas A&M;,NR,12,6,[0.6666666666666666],13,5,[0.7222222222222222]
400597349,2015-01-24,Missouri,NR,Arkansas,NR,7,12,[0.3684210526315789],15,4,[0.7894736842105263]
400597350,2015-01-24,Miss St,NR,Georgia,NR,9,10,[0.47368421052631576],13,5,[0.7222222222222222]
400597351,2015-01-24,Vanderbilt,NR,LSU,NR,11,8,[0.5789473684210527],15,4,[0.7894736842105263]
400597352,2015-01-24,Ole Miss,NR,Florida,NR,12,7,[0.631578947368421],10,9,[0.5263157894736842]
400597353,2015-01-24,Alabama,NR,Auburn,NR,13,6,[0.6842105263157895],10,9,[0.5263157894736842]
400597354,2015-01-27,Georgia,NR,Vanderbilt,NR,14,5,[0.7368421052631579],11,9,[0.55]
400597355,2015-01-27,Alabama,NR,Florida,NR,13,7,[0.65],11,9,[0.55]
400597356,2015-01-27,Arkansas,NR,Tennessee,NR,16,4,[0.8],12,7,[0.631578947368421]
400597357,2015-01-27,Auburn,NR,Texas A&M;,NR,10,10,[0.5],14,5,[0.7368421052631579]
400597358,2015-01-28,LSU,NR,South Carolina,NR,16,4,[0.8],10,9,[0.5263157894736842]
400597359,2015-01-28,Ole Miss,NR,Miss St,NR,13,7,[0.65],9,11,[0.45]
400597360,2015-01-29,Missouri,NR,Kentucky,1,7,13,[0.35],20,0,[1.0]
400597361,2015-01-31,Tennessee,NR,Auburn,NR,13,7,[0.65],10,11,[0.47619047619047616]
400597362,2015-01-31,Florida,NR,Arkansas,NR,12,9,[0.5714285714285714],16,5,[0.7619047619047619]
400597363,2015-01-31,Miss St,NR,LSU,NR,10,11,[0.47619047619047616],16,5,[0.7619047619047619]
400597364,2015-01-31,South Carolina,NR,Georgia,NR,11,9,[0.55],14,6,[0.7]
400597365,2015-01-31,Missouri,NR,Ole Miss,NR,7,14,[0.3333333333333333],14,7,[0.6666666666666666]
400597366,2015-01-31,Texas A&M;,NR,Vanderbilt,NR,15,5,[0.75],11,10,[0.5238095238095238]
400597367,2015-01-31,Kentucky,1,Alabama,NR,21,0,[1.0],13,8,[0.6190476190476191]
400597368,2015-02-03,Kentucky,1,Georgia,NR,22,0,[1.0],14,7,[0.6666666666666666]
400597370,2015-02-03,Vanderbilt,NR,Florida,NR,12,10,[0.5454545454545454],12,10,[0.5454545454545454]
400597371,2015-02-03,Arkansas,NR,South Carolina,NR,17,5,[0.7727272727272727],11,10,[0.5238095238095238]
400597372,2015-02-04,Ole Miss,NR,Texas A&M;,NR,15,7,[0.6818181818181818],15,6,[0.7142857142857143]
400597373,2015-02-04,Alabama,NR,Missouri,NR,14,8,[0.6363636363636364],7,15,[0.3181818181818182]
400597374,2015-02-05,LSU,NR,Auburn,NR,16,6,[0.7272727272727273],11,11,[0.5]
400597375,2015-02-07,Georgia,NR,Tennessee,NR,15,7,[0.6818181818181818],13,9,[0.5909090909090909]
400597376,2015-02-07,Arkansas,NR,Miss St,NR,18,5,[0.782608695652174],11,12,[0.4782608695652174]
400597377,2015-02-07,Vanderbilt,NR,South Carolina,NR,13,10,[0.5652173913043478],11,11,[0.5]
400597378,2015-02-07,LSU,NR,Alabama,NR,17,6,[0.7391304347826086],14,9,[0.6086956521739131]
400597379,2015-02-07,Missouri,NR,Texas A&M;,NR,7,16,[0.30434782608695654],16,6,[0.7272727272727273]
400597380,2015-02-07,Auburn,NR,Ole Miss,NR,11,12,[0.4782608695652174],16,7,[0.6956521739130435]
400597381,2015-02-07,Florida,NR,Kentucky,1,12,11,[0.5217391304347826],23,0,[1.0]
400597382,2015-02-10,LSU,NR,Kentucky,1,17,7,[0.7083333333333334],24,0,[1.0]
400597383,2015-02-10,South Carolina,NR,Missouri,NR,12,11,[0.5217391304347826],7,17,[0.2916666666666667]
400597384,2015-02-10,Auburn,NR,Arkansas,24,11,13,[0.4583333333333333],19,5,[0.7916666666666666]
400597385,2015-02-10,Miss St,NR,Alabama,NR,11,13,[0.4583333333333333],15,9,[0.625]
400597386,2015-02-11,Texas A&M;,NR,Georgia,NR,16,7,[0.6956521739130435],16,7,[0.6956521739130435]
400597387,2015-02-11,Vanderbilt,NR,Tennessee,NR,13,11,[0.5416666666666666],14,9,[0.6086956521739131]
400597388,2015-02-12,Florida,NR,Ole Miss,NR,12,12,[0.5],17,7,[0.7083333333333334]
400597390,2015-02-14,Kentucky,1,South Carolina,NR,25,0,[1.0],12,12,[0.5]
400597389,2015-02-14,Georgia,NR,Auburn,NR,16,8,[0.6666666666666666],12,13,[0.48]
400597391,2015-02-14,Tennessee,NR,LSU,NR,14,10,[0.5833333333333334],18,7,[0.72]
400597392,2015-02-14,Missouri,NR,Miss St,NR,7,18,[0.28],12,13,[0.48]
400597394,2015-02-14,Alabama,NR,Vanderbilt,NR,15,10,[0.6],14,11,[0.56]
400597395,2015-02-14,Ole Miss,NR,Arkansas,24,17,8,[0.68],20,5,[0.8]
400597396,2015-02-17,Tennessee,NR,Kentucky,1,14,11,[0.56],26,0,[1.0]
400597397,2015-02-17,Georgia,NR,South Carolina,NR,16,9,[0.64],13,12,[0.52]
400597398,2015-02-17,Auburn,NR,Alabama,NR,12,14,[0.46153846153846156],16,10,[0.6153846153846154]
400597399,2015-02-17,Texas A&M;,NR,LSU,NR,18,7,[0.72],18,8,[0.6923076923076923]
400597400,2015-02-18,Florida,NR,Vanderbilt,NR,13,13,[0.5],14,12,[0.5384615384615384]
400597401,2015-02-18,Arkansas,18,Missouri,NR,21,5,[0.8076923076923077],7,19,[0.2692307692307692]
400597402,2015-02-19,Miss St,NR,Ole Miss,NR,12,14,[0.46153846153846156],18,8,[0.6923076923076923]
400597403,2015-02-21,South Carolina,NR,Texas A&M;,NR,13,13,[0.5],19,7,[0.7307692307692307]
400597404,2015-02-21,LSU,NR,Florida,NR,19,8,[0.7037037037037037],13,14,[0.48148148148148145]
400597405,2015-02-21,Vanderbilt,NR,Missouri,NR,15,12,[0.5555555555555556],7,20,[0.25925925925925924]
400597406,2015-02-21,Miss St,NR,Arkansas,18,12,15,[0.4444444444444444],22,5,[0.8148148148148148]
400597407,2015-02-21,Kentucky,1,Auburn,NR,27,0,[1.0],12,15,[0.4444444444444444]
400597408,2015-02-21,Ole Miss,NR,Tennessee,NR,19,8,[0.7037037037037037],14,12,[0.5384615384615384]
400597409,2015-02-21,Alabama,NR,Georgia,NR,16,11,[0.5925925925925926],17,9,[0.6538461538461539]
400597410,2015-02-24,Auburn,NR,LSU,NR,12,16,[0.42857142857142855],20,8,[0.7142857142857143]
400597411,2015-02-24,Alabama,NR,South Carolina,NR,17,11,[0.6071428571428571],13,14,[0.48148148148148145]
400597413,2015-02-24,Arkansas,18,Texas A&M;,NR,23,5,[0.8214285714285714],19,8,[0.7037037037037037]
400597412,2015-02-24,Missouri,NR,Florida,NR,8,20,[0.2857142857142857],13,15,[0.4642857142857143]
400597414,2015-02-25,Miss St,NR,Kentucky,1,12,16,[0.42857142857142855],28,0,[1.0]
400597415,2015-02-25,Ole Miss,NR,Georgia,NR,19,9,[0.6785714285714286],18,9,[0.6666666666666666]
400597416,2015-02-26,Tennessee,NR,Vanderbilt,NR,14,13,[0.5185185185185185],16,12,[0.5714285714285714]
400597417,2015-02-28,Georgia,NR,Missouri,NR,19,9,[0.6785714285714286],8,21,[0.27586206896551724]
400597418,2015-02-28,LSU,NR,Ole Miss,NR,21,8,[0.7241379310344828],19,10,[0.6551724137931034]
400597420,2015-02-28,Kentucky,1,Arkansas,18,29,0,[1.0],23,6,[0.7931034482758621]
400597419,2015-02-28,Vanderbilt,NR,Alabama,NR,17,12,[0.5862068965517241],17,12,[0.5862068965517241]
400597421,2015-02-28,South Carolina,NR,Miss St,NR,14,14,[0.5],12,17,[0.41379310344827586]
400597423,2015-02-28,Florida,NR,Tennessee,NR,14,15,[0.4827586206896552],14,14,[0.5]
400597422,2015-02-28,Texas A&M;,NR,Auburn,NR,20,8,[0.7142857142857143],12,17,[0.41379310344827586]
400597424,2015-03-03,Alabama,NR,Ole Miss,NR,17,13,[0.5666666666666667],20,10,[0.6666666666666666]
400597425,2015-03-03,Georgia,NR,Kentucky,1,19,10,[0.6551724137931034],30,0,[1.0]
400597426,2015-03-03,Florida,NR,Texas A&M;,NR,15,15,[0.5],20,9,[0.6896551724137931]
400597427,2015-03-03,Missouri,NR,Auburn,NR,9,21,[0.3],12,18,[0.4]
400597428,2015-03-04,LSU,NR,Tennessee,NR,21,9,[0.7],15,14,[0.5172413793103449]
400597429,2015-03-04,Vanderbilt,NR,Miss St,NR,18,12,[0.6],12,18,[0.4]
400597430,2015-03-05,South Carolina,NR,Arkansas,18,14,15,[0.4827586206896552],24,6,[0.8]
400597432,2015-03-07,Kentucky,1,Florida,NR,31,0,[1.0],15,16,[0.4838709677419355]
400597431,2015-03-07,Texas A&M;,NR,Alabama,NR,20,10,[0.6666666666666666],18,13,[0.5806451612903226]
400597437,2015-03-07,Arkansas,18,LSU,NR,24,7,[0.7741935483870968],22,9,[0.7096774193548387]
400597433,2015-03-07,Auburn,NR,Georgia,NR,12,19,[0.3870967741935484],20,10,[0.6666666666666666]
400597434,2015-03-07,Tennessee,NR,South Carolina,NR,15,15,[0.5],15,15,[0.5]
400597435,2015-03-07,Miss St,NR,Missouri,NR,13,18,[0.41935483870967744],9,22,[0.2903225806451613]
400591080,2014-11-14,G Washington,NR,Grambling St,NR,1,0,[1.0],0,1,[0.0]
400591081,2014-11-14,Dayton,NR,Alabama A&M;,NR,1,0,[1.0],0,1,[0.0]
400591084,2014-11-14,URI,NR,Pace,NR,1,0,[1.0], ,,[0.0]
400591085,2014-11-14,Saint Joe's,NR,Fair Dickinson,NR,0,1,[0.0],1,0,[1.0]
400589240,2014-11-14,Richmond,NR,Radford,NR,1,0,[1.0],0,1,[0.0]
400591083,2014-11-14,George Mason,NR,Cornell,NR,0,1,[0.0],1,0,[1.0]
400591086,2014-11-14,Fordham,NR,NYIT,NR,1,0,[1.0], ,,[0.0]
400591087,2014-11-15,Davidson,NR,Catholic Univ.,NR,1,0,[1.0], ,,[0.0]
400591088,2014-11-15,Duquesne,NR,Bluefield St,NR,1,0,[1.0], ,,[0.0]
400587029,2014-11-15,La Salle,NR,Colgate,NR,1,0,[1.0],0,1,[0.0]
400591089,2014-11-15,St Bonaventure,NR,Dartmouth,NR,1,0,[1.0],0,1,[0.0]
400586298,2014-11-15,Saint Louis,NR,S Illinois,NR,1,0,[1.0],0,1,[0.0]
400591091,2014-11-16,George Mason,NR,Princeton,NR,1,1,[0.5],1,1,[0.5]
400591092,2014-11-16,URI,NR,UMass Lowell,NR,2,0,[1.0],0,2,[0.0]
400591094,2014-11-17,Drexel,NR,Saint Joe's,NR,0,2,[0.0],1,1,[0.5]
400586123,2014-11-18,UMass,NR,Manhattan,NR,3,0,[1.0],0,2,[0.0]
400587395,2014-11-18,VCU,15,Toledo,NR,2,0,[1.0],1,1,[0.5]
400589254,2014-11-18,Davidson,NR,Campbell,NR,2,0,[1.0],1,1,[0.5]
400586121,2014-11-18,Quinnipiac,NR,La Salle,NR,1,1,[0.5],2,0,[1.0]
400591095,2014-11-18,Old Dominion,NR,Richmond,NR,2,0,[1.0],1,1,[0.5]
400586125,2014-11-19,St Bonaventure,NR,Siena,NR,1,1,[0.5],1,2,[0.3333333333333333]
400587223,2014-11-19,Gonzaga,13,Saint Joe's,NR,3,0,[1.0],1,2,[0.3333333333333333]
400591097,2014-11-20,VCU,15,MD-E Shore,NR,3,0,[1.0],1,3,[0.25]
400585689,2014-11-20,West Virginia,NR,George Mason,NR,3,0,[1.0],1,2,[0.3333333333333333]
400608010,2014-11-21,UConn,17,Dayton,NR,3,0,[1.0],2,1,[0.6666666666666666]
400586136,2014-11-22,La Salle,NR,St Peter's,NR,3,0,[1.0],0,4,[0.0]
400599792,2014-11-22,Richmond,NR,High Point,NR,2,1,[0.6666666666666666],3,1,[0.75]
400586137,2014-11-22,St Bonaventure,NR,Canisius,NR,2,1,[0.6666666666666666],2,1,[0.6666666666666666]
400591099,2014-11-22,Abil Christian,NR,Duquesne,NR,1,2,[0.3333333333333333],2,0,[1.0]
400608195,2014-11-23,George Mason,NR,Charleston,NR,1,4,[0.2],2,3,[0.4]
400591102,2014-11-23,Saint Louis,NR,Texas A&M-CC;,NR,2,1,[0.6666666666666666],2,1,[0.6666666666666666]
400591103,2014-11-23,Fordham,NR,UMass Lowell,NR,1,3,[0.25],3,2,[0.6]
400588341,2014-11-24,VCU,14,Villanova,12,3,1,[0.75],4,0,[1.0]
400591105,2014-11-25,Saint Joe's,NR,LIU Brooklyn,NR,3,2,[0.6],0,2,[0.0]
400591106,2014-11-25,La Salle,NR,St Francis (BKN),NR,4,0,[1.0],0,4,[0.0]
400608481,2014-11-25,Oregon,NR,VCU,14,3,2,[0.6],4,1,[0.8]
400591104,2014-11-25,Saint Louis,NR,NC A&T;,NR,3,1,[0.75],1,4,[0.2]
400591107,2014-11-26,UMass,NR,Northeastern,NR,5,1,[0.8333333333333334],4,1,[0.8]
400586696,2014-11-26,UCF,NR,Davidson,NR,3,1,[0.75],3,1,[0.75]
400589273,2014-11-26,G Washington,NR,Longwood,NR,3,1,[0.75],2,4,[0.3333333333333333]
400585707,2014-11-27,URI,NR,Kansas,11,3,1,[0.75],3,1,[0.75]
400591369,2014-11-27,Saint Joe's,NR,W Kentucky,NR,3,3,[0.5],2,3,[0.4]
400608902,2014-11-28,URI,NR,Santa Clara,NR,4,1,[0.8],2,4,[0.3333333333333333]
400591110,2014-11-29,Old Dominion,NR,VCU,14,5,1,[0.8333333333333334],4,2,[0.6666666666666666]
400586152,2014-11-29,Niagara,NR,St Bonaventure,NR,1,3,[0.25],4,1,[0.8]
400591111,2014-11-29,Dayton,NR,UIC,NR,4,1,[0.8],2,5,[0.2857142857142857]
400591112,2014-11-29,Duquesne,NR,NJIT,NR,2,1,[0.6666666666666666],2,4,[0.3333333333333333]
400591113,2014-11-29,Davidson,NR,UNC-Wilmington,NR,4,1,[0.8],2,2,[0.5]
400591114,2014-11-29,Harvard,NR,UMass,NR,4,1,[0.8],5,2,[0.7142857142857143]
400586149,2014-11-29,George Mason,NR,Manhattan,NR,2,4,[0.3333333333333333],1,4,[0.2]
400588348,2014-11-29,Seton Hall,NR,G Washington,NR,5,0,[1.0],3,2,[0.6]
400591115,2014-11-29,Fordham,NR,MD-E Shore,NR,1,4,[0.2],2,6,[0.25]
400586158,2014-12-01,Fordham,NR,Siena,NR,2,4,[0.3333333333333333],2,3,[0.4]
400591118,2014-12-02,Duquesne,NR,Howard,NR,3,1,[0.75],4,4,[0.5]
400586337,2014-12-02,Illinois State,NR,VCU,NR,3,3,[0.5],5,2,[0.7142857142857143]
400591116,2014-12-02,Saint Louis,NR,Rockhurst,NR,5,2,[0.7142857142857143], ,,[0.0]
400586707,2014-12-03,Saint Joe's,NR,Temple,NR,4,3,[0.5714285714285714],4,3,[0.5714285714285714]
400587427,2014-12-03,St Bonaventure,NR,Buffalo,NR,5,1,[0.8333333333333334],4,2,[0.6666666666666666]
400587428,2014-12-03,Miami (OH),NR,Dayton,NR,2,5,[0.2857142857142857],5,1,[0.8333333333333334]
400591120,2014-12-03,Richmond,NR,William & Mary,NR,3,3,[0.5],5,2,[0.7142857142857143]
400591121,2014-12-03,Davidson,NR,Charlotte,NR,5,1,[0.8333333333333334],4,3,[0.5714285714285714]
400591119,2014-12-03,George Mason,NR,Old Dominion,NR,2,5,[0.2857142857142857],6,1,[0.8571428571428571]
400588353,2014-12-03,La Salle,NR,Villanova,10,4,3,[0.5714285714285714],7,0,[1.0]
400591122,2014-12-04,G Washington,NR,UMBC,NR,4,2,[0.6666666666666666],0,7,[0.0]
400586716,2014-12-06,Temple,NR,La Salle,NR,5,3,[0.625],4,4,[0.5]
400588357,2014-12-06,Villanova,10,Saint Joe's,NR,8,0,[1.0],4,4,[0.5]
400587434,2014-12-06,Dayton,NR,E Michigan,NR,6,1,[0.8571428571428571],7,1,[0.875]
400587436,2014-12-06,Ohio,NR,St Bonaventure,NR,2,3,[0.4],6,1,[0.8571428571428571]
400588678,2014-12-06,Davidson,NR,Stetson,NR,6,1,[0.8571428571428571],3,7,[0.3]
400586346,2014-12-06,Wichita State,8,Saint Louis,NR,5,1,[0.8333333333333334],5,3,[0.625]
400591123,2014-12-06,Southern Miss,NR,URI,NR,4,3,[0.5714285714285714],5,2,[0.7142857142857143]
400588680,2014-12-07,UMass,NR,FGCU,NR,5,4,[0.5555555555555556],8,1,[0.8888888888888888]
400591125,2014-12-07,JMU,NR,Richmond,NR,6,2,[0.75],3,4,[0.42857142857142855]
400587096,2014-12-09,Saint Joe's,NR,Loyola (MD),NR,5,4,[0.5555555555555556],3,6,[0.3333333333333333]
400587440,2014-12-09,Dayton,NR,Bowling Green,NR,7,1,[0.875],5,2,[0.7142857142857143]
400586915,2014-12-09,Saint Louis,NR,South Dakota St,NR,5,4,[0.5555555555555556],5,3,[0.625]
400586174,2014-12-10,Fordham,NR,Monmouth,NR,3,4,[0.42857142857142855],4,5,[0.4444444444444444]
400588366,2014-12-10,Providence,NR,URI,NR,7,3,[0.7],5,3,[0.625]
400585954,2014-12-10,Montana,NR,Davidson,NR,3,5,[0.375],7,1,[0.875]
400588368,2014-12-11,G Washington,NR,DePaul,NR,6,2,[0.75],6,2,[0.75]
400591128,2014-12-13,Drexel,NR,La Salle,NR,2,6,[0.25],5,4,[0.5555555555555556]
400591130,2014-12-13,URI,NR,Delaware State,NR,6,3,[0.6666666666666666],4,6,[0.4]
400586181,2014-12-13,UMass,NR,Canisius,NR,6,4,[0.6],4,4,[0.5]
400591131,2014-12-13,Robert Morris,NR,Duquesne,NR,3,6,[0.3333333333333333],3,4,[0.42857142857142855]
400591132,2014-12-13,Richmond,NR,Howard,NR,4,4,[0.5],5,6,[0.45454545454545453]
400586361,2014-12-13,VCU,NR,Northern Iowa,23,6,3,[0.6666666666666666],9,1,[0.9]
400586177,2014-12-13,Davidson,NR,Niagara,NR,8,1,[0.8888888888888888],1,6,[0.14285714285714285]
400591127,2014-12-13,Saint Louis,NR,SIU-ED,NR,6,4,[0.6],1,6,[0.14285714285714285]
400588372,2014-12-14,St John's,24,Fordham,NR,8,1,[0.8888888888888888],3,5,[0.375]
400587102,2014-12-16,La Salle,NR,American U,NR,5,5,[0.5],6,4,[0.6]
400591134,2014-12-16,VCU,NR,Belmont,NR,7,3,[0.7],7,4,[0.6363636363636364]
400591135,2014-12-17,Duquesne,NR,St Francis (PA),NR,3,5,[0.375],5,4,[0.5555555555555556]
400611174,2014-12-17,George Mason,NR,Catawba,NR,3,6,[0.3333333333333333], ,,[0.0]
400590763,2014-12-17,Saint Louis,NR,UT-Rio Grande,NR,7,4,[0.6363636363636364],5,5,[0.5]
400591136,2014-12-18,Richmond,NR,South Alabama,NR,5,4,[0.5555555555555556],2,6,[0.25]
400586739,2014-12-20,Cincinnati,NR,VCU,NR,7,3,[0.7],8,3,[0.7272727272727273]
400588379,2014-12-20,Providence,NR,UMass,NR,9,3,[0.75],6,5,[0.5454545454545454]
400591139,2014-12-20,Duquesne,NR,UMass Lowell,NR,4,5,[0.4444444444444444],6,5,[0.5454545454545454]
400591137,2014-12-20,Charleston,NR,Davidson,NR,5,6,[0.45454545454545453],9,1,[0.9]
400591141,2014-12-20,URI,NR,Detroit,NR,7,3,[0.7],6,6,[0.5]
400586192,2014-12-20,Marist,NR,Saint Joe's,NR,1,10,[0.09090909090909091],6,4,[0.6]
400586193,2014-12-20,George Mason,NR,Iona,NR,4,6,[0.4],6,4,[0.6]
400587107,2014-12-20,Dayton,NR,Boston U,NR,8,2,[0.8],3,7,[0.3]
400591138,2014-12-20,Towson,NR,La Salle,NR,7,4,[0.6363636363636364],6,5,[0.5454545454545454]
400591142,2014-12-21,Saint Louis,NR,UVM,NR,8,4,[0.6666666666666666],5,6,[0.45454545454545453]
400587463,2014-12-22,G Washington,NR,Ohio,NR,7,3,[0.7],3,5,[0.375]
400586200,2014-12-22,Fordham,NR,Manhattan,NR,3,6,[0.3333333333333333],4,7,[0.36363636363636365]
400589139,2014-12-22,VCU,NR,East Tenn St,NR,9,3,[0.75],6,3,[0.6666666666666666]
400591143,2014-12-22,St Bonaventure,NR,MD-E Shore,NR,7,3,[0.7],6,8,[0.42857142857142855]
400586938,2014-12-23,Richmond,NR,IUPUI,NR,7,4,[0.6363636363636364],3,9,[0.25]
